state,year,month,period,indicator,data_value,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,predicted_value
ME,2015,April,12 month-ending,Cocaine (T40.5),24,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,26
ME,2015,April,12 month-ending,Methadone (T40.3),41,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,42
ME,2015,April,12 month-ending,Heroin (T40.1),46,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,47
ME,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",81,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,82
ME,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),99,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,100
ME,2015,April,12 month-ending,Percent with drugs specified,99.17695473,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",124,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,125
ME,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",182,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,183
ME,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",211,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,212
ME,2015,April,12 month-ending,Number of Drug Overdose Deaths,243,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,245
ME,2015,April,12 month-ending,Number of Deaths,13993,100,0.021439291,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
MI,2015,April,12 month-ending,Percent with drugs specified,71.45801133,100,0.046517037,Michigan,Numbers may differ from published reports using final data. See Technical Notes.,**,
MI,2015,April,12 month-ending,Number of Drug Overdose Deaths,1941,100,0.046517037,Michigan,Numbers may differ from published reports using final data. See Technical Notes.,**,1957
MI,2015,April,12 month-ending,Number of Deaths,94589,100,0.046517037,Michigan,Numbers may differ from published reports using final data. See Technical Notes.,**,
MN,2015,April,12 month-ending,Percent with drugs specified,85.3974122,100,0,Minnesota,Numbers may differ from published reports using final data. See Technical Notes.,**,
MN,2015,April,12 month-ending,Number of Drug Overdose Deaths,541,100,0,Minnesota,Numbers may differ from published reports using final data. See Technical Notes.,**,542
MN,2015,April,12 month-ending,Number of Deaths,42623,100,0,Minnesota,Numbers may differ from published reports using final data. See Technical Notes.,**,
MO,2015,April,12 month-ending,Percent with drugs specified,83.8619403,100,0.019372024,Missouri,Numbers may differ from published reports using final data. See Technical Notes.,**,
MO,2015,April,12 month-ending,Number of Drug Overdose Deaths,1072,100,0.019372024,Missouri,Numbers may differ from published reports using final data. See Technical Notes.,**,1077
MO,2015,April,12 month-ending,Number of Deaths,61945,100,0.019372024,Missouri,Numbers may differ from published reports using final data. See Technical Notes.,**,
MS,2015,April,12 month-ending,Percent with drugs specified,54.03726708,100,0,Mississippi,Numbers may differ from published reports using final data. See Technical Notes.,**,
MS,2015,April,12 month-ending,Number of Drug Overdose Deaths,322,100,0,Mississippi,Numbers may differ from published reports using final data. See Technical Notes.,**,323
MS,2015,April,12 month-ending,Number of Deaths,30303,100,0,Mississippi,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,April,12 month-ending,Percent with drugs specified,65.07936508,100,0.199831721,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,April,12 month-ending,Number of Drug Overdose Deaths,126,100,0.199831721,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,130
MT,2015,April,12 month-ending,Number of Deaths,9508,100,0.199831721,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
NC,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),41,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,44
NC,2015,April,12 month-ending,Percent with drugs specified,92.74725275,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
NC,2015,April,12 month-ending,Methadone (T40.3),122,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,129
NC,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",236,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,252
NC,2015,April,12 month-ending,Cocaine (T40.5),241,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,259
NC,2015,April,12 month-ending,Heroin (T40.1),310,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,327
NC,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),486,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,514
NC,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",575,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,608
NC,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",762,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,809
NC,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1020,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1078
NC,2015,April,12 month-ending,Number of Drug Overdose Deaths,1365,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1437
NC,2015,April,12 month-ending,Number of Deaths,88620,100,0.354321824,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2015,April,12 month-ending,Number of Drug Overdose Deaths,61,100,0.273184759,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,64
ND,2015,April,12 month-ending,Percent with drugs specified,88.52459016,100,0.273184759,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2015,April,12 month-ending,Number of Deaths,6955,100,0.273184759,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2015,April,12 month-ending,Percent with drugs specified,70.4,100,0.0059988,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2015,April,12 month-ending,Number of Drug Overdose Deaths,125,100,0.0059988,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,126
NE,2015,April,12 month-ending,Number of Deaths,16670,100,0.0059988,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2015,April,12 month-ending,Methadone (T40.3),30,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,31
NH,2015,April,12 month-ending,Cocaine (T40.5),48,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,51
NH,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),78,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,80
NH,2015,April,12 month-ending,Percent with drugs specified,99.74619289,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,102
NH,2015,April,12 month-ending,Heroin (T40.1),106,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,108
NH,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",219,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,224
NH,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",294,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,300
NH,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",356,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,362
NH,2015,April,12 month-ending,Number of Drug Overdose Deaths,394,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,401
NH,2015,April,12 month-ending,Number of Deaths,11681,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.102730931,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
NJ,2015,April,12 month-ending,Percent with drugs specified,71.77419355,100,0.241873471,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,April,12 month-ending,Number of Drug Overdose Deaths,1240,100,0.241873471,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1285
NJ,2015,April,12 month-ending,Number of Deaths,71525,100,0.241873471,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.241873471,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.241873471,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.241873471,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
